Time,Channel A,D0,D1,D2,D3,D4,D5,D6,D7,RW,PHI
0.46399999,1.26353300,0,0,0,0,0,1,0,0,1,1
0.47999999,1.10543800,0,0,0,0,0,1,0,0,1,1
0.49599999,1.10543800,0,0,0,0,0,1,0,0,1,0
0.51199999,0.78986220,0,0,0,0,0,1,0,0,1,0
0.52799999,1.26353300,0,0,0,0,0,1,0,0,1,0
0.54399998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.55999998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.57599998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.59199998,1.26353300,0,0,0,0,0,1,0,0,1,0
0.60799998,1.10543800,0,0,0,0,0,1,0,0,1,0
0.62399998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.63999998,1.10543800,0,0,0,0,0,1,0,0,1,0
0.65599998,1.26353300,0,0,0,0,0,1,0,0,1,0
0.67199998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.68799998,1.10543800,0,0,0,0,0,1,0,0,1,0
0.70399998,1.10543800,0,0,0,0,0,1,0,0,1,0
0.71999998,1.10543800,0,0,0,0,0,1,0,0,1,0
0.73599998,0.94734250,0,0,0,0,0,1,0,0,1,0
0.75199998,1.10543800,0,0,0,0,0,1,0,0,1,1
0.76799998,1.26353300,0,0,0,0,0,1,0,0,1,1
0.78399998,1.26353300,0,0,0,0,0,1,0,0,1,1
0.79999998,0.94734250,0,0,0,0,0,1,0,0,1,1
0.81599998,1.26353300,0,0,0,0,0,1,0,0,1,1
0.83199998,0.94734250,0,0,0,0,0,1,1,0,1,1
0.84799998,0.94734250,0,0,0,0,0,1,1,0,1,1
0.86399998,0.94734250,0,0,0,0,0,1,1,0,1,1
0.87999998,1.26353300,0,0,0,0,0,1,1,0,1,1
0.89599997,1.10543800,0,0,0,0,0,1,1,0,1,1
0.91199997,0.94734250,0,0,0,0,0,1,1,0,1,1
0.92799997,1.10543800,0,0,0,0,0,1,1,0,1,1
0.94399997,0.94734250,0,0,0,0,0,1,1,0,1,1
0.95999997,1.10543800,0,0,0,0,0,1,1,0,1,1
0.97599997,0.94734250,0,0,0,0,0,1,1,0,1,1
0.99199997,1.42162900,0,0,0,0,0,1,1,0,1,1
1.00799997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.02399997,0.78986220,0,0,0,0,0,1,1,0,1,0
1.03999997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.05599997,1.26353300,0,0,0,0,0,1,1,0,1,0
1.07199997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.08799997,0.94734250,0,0,0,0,0,1,1,0,1,0
1.10399997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.11999997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.13599997,0.94734250,0,0,0,0,0,1,1,0,1,0
1.15199997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.16799997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.18399997,0.94734250,0,0,0,0,0,1,1,0,1,0
1.19999997,1.10543800,0,0,0,0,0,1,1,0,1,0
1.21599997,1.26353300,0,0,0,0,0,1,1,0,1,0
1.23199997,0.94734250,0,0,0,0,0,1,1,0,1,0
1.24799996,1.10543800,0,0,0,0,0,1,1,0,1,1
1.26399996,1.10543800,0,0,0,0,0,1,1,0,1,1
1.27999996,1.10543800,0,0,0,0,0,1,1,0,1,1
1.29599996,0.94734250,0,0,0,0,0,1,1,0,1,1
1.31199996,1.10543800,0,0,0,0,0,1,1,0,1,1
1.32799996,1.26353300,0,0,0,0,0,1,0,0,1,1
1.34399996,0.94734250,0,0,0,0,0,1,0,0,1,1
1.35999996,1.10543800,0,0,0,0,0,1,0,0,1,1
1.37599996,0.94734250,0,0,0,0,0,1,0,0,1,1
1.39199996,0.94734250,0,0,0,0,0,1,0,0,1,1
1.40799996,1.26353300,0,0,0,0,0,1,0,0,1,1
1.42399996,0.94734250,0,0,0,0,0,1,0,0,1,1
1.43999996,0.94734250,0,0,0,0,0,1,0,0,1,1
1.45599996,1.10543800,0,0,0,0,0,1,0,0,1,1
1.47199996,0.78986220,0,0,0,0,0,1,0,0,1,1
1.48799996,1.10543800,1,0,1,0,0,1,1,1,1,1
1.50399996,1.42162900,1,0,1,0,0,1,1,1,1,0
1.51999996,0.94734250,1,0,1,0,0,1,1,1,1,0
1.53599996,0.94734250,1,0,1,0,0,1,1,1,1,0
1.55199996,1.10543800,1,0,1,0,0,1,1,1,1,0
1.56799996,1.26353300,1,0,1,0,0,1,1,1,1,0
1.58399996,1.10543800,1,0,1,0,0,1,1,1,1,0
1.59999995,0.94734250,1,0,1,0,0,1,1,1,0,0
1.61599995,1.26353300,1,0,1,0,0,1,1,1,0,0
1.63199995,1.10543800,1,0,1,0,0,1,1,1,0,0
1.64799995,0.94734250,1,0,1,0,0,1,1,1,0,0
1.66399995,1.10543800,1,0,1,0,0,1,1,1,0,0
1.67999995,0.94734250,1,0,1,0,0,1,1,1,0,0
1.69599995,0.94734250,1,0,1,0,0,1,1,1,0,0
1.71199995,1.10543800,1,0,1,0,0,1,1,1,0,0
1.72799995,1.26353300,1,0,1,0,0,1,1,1,0,0
1.74399995,1.26353300,1,0,1,0,0,1,1,1,0,1
1.75999995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.77599995,1.26353300,1,0,1,0,0,1,1,1,0,1
1.79199995,1.10543800,1,0,1,0,0,1,1,1,0,1
1.80799995,0.78986220,1,0,1,0,0,1,1,1,0,1
1.82399995,1.26353300,1,0,1,0,0,1,1,1,0,1
1.83999995,1.10543800,1,0,1,0,0,1,1,1,0,1
1.85599995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.87199995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.88799995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.90399995,1.10543800,1,0,1,0,0,1,1,1,0,1
1.91999995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.93599995,0.94734250,1,0,1,0,0,1,1,1,0,1
1.95199994,0.94734250,1,0,1,0,0,1,1,1,0,1
1.96799994,1.10543800,1,0,1,0,0,1,1,1,0,1
1.98399994,1.26353300,1,0,1,0,0,1,1,1,0,1
1.99999994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.01599994,1.26353300,1,0,1,0,0,1,1,1,0,0
2.03199994,1.26353300,1,0,1,0,0,1,1,1,0,0
2.04799994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.06399994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.07999994,1.10543800,1,0,1,0,0,1,1,1,0,0
2.09599994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.11199994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.12799994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.14399994,1.26353300,1,0,1,0,0,1,1,1,0,0
2.15999994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.17599994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.19199994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.20799994,1.26353300,1,0,1,0,0,1,1,1,0,0
2.22399994,0.94734250,1,0,1,0,0,1,1,1,0,0
2.23999994,0.78986220,1,0,1,0,0,1,1,1,0,0
2.25599994,1.10543800,1,0,1,0,0,1,1,1,0,1
2.27199994,1.10543800,1,0,1,0,0,1,1,1,0,1
2.28799994,1.26353300,1,0,1,0,0,1,1,1,0,1
2.30399993,0.94734250,1,0,1,0,0,1,1,1,0,1
2.31999993,1.10543800,1,0,1,0,0,1,1,1,0,1
2.33599993,0.94734250,1,0,1,1,1,1,0,0,0,1
2.35199993,1.10543800,1,1,0,1,1,1,0,0,0,1
2.36799993,1.26353300,1,1,0,1,1,1,0,0,0,1
2.38399993,0.94734250,1,1,0,1,1,1,0,0,0,1
2.39999993,0.94734250,1,1,0,1,1,1,0,0,0,1
2.41599993,1.26353300,1,1,0,1,1,1,0,0,0,1
2.43199993,1.10543800,1,1,0,1,1,1,0,0,0,1
2.44799993,1.10543800,1,1,0,1,1,1,0,0,0,1
2.46399993,1.10543800,1,1,0,1,1,1,0,0,0,1
2.47999993,1.26353300,1,1,0,1,1,1,0,0,0,1
2.49599993,0.94734250,1,1,0,1,1,1,0,0,0,0
2.51199993,0.78986220,1,1,0,1,1,1,0,0,0,0
2.52799993,1.10543800,1,1,0,1,1,1,0,0,0,0
2.54399993,1.10543800,1,1,0,1,1,1,0,0,0,0
2.55999993,0.94734250,1,1,0,1,1,1,0,0,0,0
2.57599993,1.10543800,1,1,0,1,1,1,0,0,0,0
2.59199993,1.26353300,1,1,0,1,1,1,0,0,0,0
2.60799993,1.26353300,1,1,0,1,1,1,0,0,1,0
2.62399993,1.26353300,1,1,0,1,1,1,0,0,1,0
2.63999993,1.26353300,1,1,0,1,1,1,0,0,1,0
2.65599992,1.42162900,1,1,0,1,1,1,0,0,1,0
2.67199992,0.94734250,1,1,0,1,1,1,0,0,1,0
2.68799992,1.10543800,1,1,0,1,1,1,0,0,1,0
2.70399992,1.10543800,1,1,0,1,1,1,0,0,1,0
2.71999992,1.26353300,1,1,0,1,1,1,0,0,1,0
2.73599992,1.10543800,1,1,0,1,1,1,0,0,1,0
2.75199992,1.26353300,1,1,0,1,1,1,0,0,1,1
2.76799992,1.26353300,1,1,0,1,1,1,0,0,1,1
2.78399992,1.26353300,1,1,0,1,1,1,0,0,1,1
2.79999992,1.10543800,1,1,0,1,1,1,0,0,1,1
2.81599992,1.10543800,1,1,0,1,1,1,0,0,1,1
2.83199992,0.94734250,0,0,1,0,0,1,1,1,1,1
2.84799992,1.26353300,0,0,1,0,0,1,1,1,1,1
2.86399992,1.10543800,0,0,1,0,0,1,1,1,1,1
2.87999992,1.26353300,0,0,1,0,0,1,1,1,1,1
2.89599992,1.26353300,0,0,1,0,0,1,1,1,1,1
2.91199992,0.94734250,0,0,1,0,0,1,1,1,1,1
2.92799992,0.78986220,0,0,1,0,0,1,1,1,1,1
2.94399992,1.26353300,0,0,1,0,0,1,1,1,1,1
2.95999992,1.26353300,0,0,1,0,0,1,1,1,1,1
2.97599992,0.94734250,0,0,1,0,0,1,1,1,1,1
2.99199992,1.26353300,0,0,1,0,0,1,1,1,1,1
3.00799991,1.10543800,0,0,1,0,0,1,1,1,1,0
3.02399991,0.78986220,0,0,1,0,0,1,1,1,1,0
3.03999991,1.26353300,0,0,1,0,0,1,1,1,1,0
3.05599991,1.10543800,0,0,1,0,0,1,1,1,1,0
3.07199991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.08799991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.10399991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.11999991,1.26353300,0,0,1,0,0,1,1,1,1,0
3.13599991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.15199991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.16799991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.18399991,0.78986220,0,0,1,0,0,1,1,1,1,0
3.19999991,0.94734250,0,0,1,0,0,1,1,1,1,0
3.21599991,1.10543800,0,0,1,0,0,1,1,1,1,0
3.23199991,1.26353300,0,0,1,0,0,1,1,1,1,0
3.24799991,0.94734250,0,0,1,0,0,1,1,1,1,1
3.26399991,1.26353300,0,0,1,0,0,1,1,1,1,1
3.27999991,1.42162900,0,0,1,0,0,1,1,1,1,1
3.29599991,1.10543800,0,0,1,0,0,1,1,1,1,1
3.31199991,0.94734250,0,0,1,0,0,1,1,1,1,1
3.32799991,1.26353300,0,0,0,1,1,1,0,1,1,1
3.34399991,1.10543800,0,0,0,1,1,1,0,1,1,1
3.35999990,0.94734250,0,0,0,1,1,1,0,1,1,1
3.37599990,0.94734250,0,0,0,1,1,1,0,1,1,1
3.39199990,1.26353300,0,0,0,1,1,1,0,1,1,1
3.40799990,1.26353300,0,0,0,1,1,1,0,1,1,1
3.42399990,0.94734250,0,0,0,1,1,1,0,1,1,1
3.43999990,1.10543800,0,0,0,1,1,1,0,1,1,1
3.45599990,1.26353300,0,0,0,1,1,1,0,1,1,1
3.47199990,1.26353300,0,0,0,1,1,1,0,1,1,1
3.48799990,1.10543800,0,0,0,1,1,1,0,1,1,1
3.50399990,1.10543800,0,0,0,1,1,1,0,1,1,0
3.51999990,0.94734250,0,0,0,1,1,1,0,1,1,0
3.53599990,0.94734250,0,0,0,1,1,1,0,1,1,0
3.55199990,1.26353300,0,0,0,1,1,1,0,1,1,0
3.56799990,1.26353300,0,0,0,1,1,1,0,1,1,0
3.58399990,0.94734250,0,0,0,1,1,1,0,1,1,0
3.59999990,0.94734250,0,0,0,1,1,1,0,1,1,0
3.61599990,0.94734250,0,0,0,1,1,1,0,1,1,0
3.63199990,1.26353300,0,0,0,1,1,1,0,1,1,0
3.64799990,1.10543800,0,0,0,1,1,1,0,1,1,0
3.66399990,1.26353300,0,0,0,1,1,1,0,1,1,0
3.67999990,1.26353300,0,0,0,1,1,1,0,1,1,0
3.69599990,1.10543800,0,0,0,1,1,1,0,1,1,0
3.71199990,0.78986220,0,0,0,1,1,1,0,1,1,0
3.72799989,0.94734250,0,0,0,1,1,1,0,1,1,0
3.74399989,1.10543800,0,0,0,1,1,1,0,1,1,1
3.75999989,1.10543800,0,0,0,1,1,1,0,1,1,1
3.77599989,1.10543800,0,0,0,1,1,1,0,1,1,1
3.79199989,1.10543800,0,0,0,1,1,1,0,1,1,1
3.80799989,0.94734250,0,0,0,1,1,1,0,1,1,1
3.82399989,1.10543800,0,0,0,1,0,1,0,0,1,1
3.83999989,0.94734250,0,0,1,1,0,1,1,0,1,1
3.85599989,1.26353300,0,0,1,1,0,1,1,0,1,1
3.87199989,1.26353300,0,0,1,1,0,1,1,0,1,1
3.88799989,0.94734250,0,0,1,1,0,1,1,0,1,1
3.90399989,1.26353300,0,0,1,1,0,1,1,0,1,1
3.91999989,0.94734250,0,0,1,1,0,1,1,0,1,1
3.93599989,0.94734250,0,0,1,1,0,1,1,0,1,1
3.95199989,1.10543800,0,0,1,1,0,1,1,0,1,1
3.96799989,1.10543800,0,0,1,1,0,1,1,0,1,1
3.98399989,1.26353300,0,0,1,1,0,1,1,0,1,1
3.99999989,0.94734250,0,0,1,1,0,1,1,0,1,0
4.01599989,1.10543800,0,0,1,1,0,1,1,0,1,0
4.03199989,1.26353300,0,0,1,1,0,1,1,0,1,0
4.04799989,0.94734250,0,0,1,1,0,1,1,0,1,0
4.06399989,0.78986220,0,0,1,1,0,1,1,0,1,0
4.07999988,1.10543800,0,0,1,1,0,1,1,0,1,0
4.09599988,1.26353300,0,0,1,1,0,1,1,0,1,0
4.11199988,0.94734250,0,0,1,1,0,1,1,0,1,0
4.12799988,1.10543800,0,0,1,1,0,1,1,0,1,0
4.14399988,1.26353300,0,0,1,1,0,1,1,0,1,0
4.15999988,1.10543800,0,0,1,1,0,1,1,0,1,0
4.17599988,0.94734250,0,0,1,1,0,1,1,0,1,0
4.19199988,0.94734250,0,0,1,1,0,1,1,0,1,0
4.20799988,1.10543800,0,0,1,1,0,1,1,0,1,0
4.22399988,0.94734250,0,0,1,1,0,1,1,0,1,0
4.23999988,0.78986220,0,0,1,1,0,1,1,0,1,0
4.25599988,0.94734250,0,0,1,1,0,1,1,0,1,1
4.27199988,0.94734250,0,0,1,1,0,1,1,0,1,1
4.28799988,1.26353300,0,0,1,1,0,1,1,0,1,1
4.30399988,1.10543800,0,0,1,1,0,1,1,0,1,1
4.31999988,1.26353300,0,0,1,1,0,1,1,0,1,1
4.33599988,1.10543800,0,0,1,1,0,1,1,0,1,1
4.35199988,1.10543800,0,0,1,1,0,1,1,0,1,1
4.36799988,0.94734250,0,0,1,1,0,1,1,0,1,1
4.38399988,1.26353300,0,0,1,1,0,1,1,0,1,1
4.39999988,0.94734250,0,0,1,1,0,1,1,0,1,1
4.41599988,1.26353300,0,0,1,1,0,1,1,0,1,1
4.43199987,1.26353300,0,0,1,1,0,1,1,0,1,1
4.44799987,1.10543800,0,0,1,1,0,1,1,0,1,1
4.46399987,0.94734250,0,0,1,1,0,1,1,0,1,1
4.47999987,1.26353300,0,0,1,1,0,1,1,0,1,1
4.49599987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.51199987,0.78986220,0,0,1,1,0,1,1,0,1,0
4.52799987,0.94734250,0,0,1,1,0,1,1,0,1,0
4.54399987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.55999987,1.10543800,0,0,1,1,0,1,1,0,1,0
4.57599987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.59199987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.60799987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.62399987,1.10543800,0,0,1,1,0,1,1,0,1,0
4.63999987,0.94734250,0,0,1,1,0,1,1,0,1,0
4.65599987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.67199987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.68799987,0.94734250,0,0,1,1,0,1,1,0,1,0
4.70399987,1.10543800,0,0,1,1,0,1,1,0,1,0
4.71999987,1.26353300,0,0,1,1,0,1,1,0,1,0
4.73599987,1.10543800,0,0,1,1,0,1,1,0,1,0
4.75199987,0.94734250,0,0,1,1,0,1,1,0,1,1
4.76799987,1.26353300,0,0,1,1,0,1,1,0,1,1
4.78399986,1.10543800,0,0,1,1,0,1,1,0,1,1
4.79999986,1.26353300,0,0,1,1,0,1,1,0,1,1
4.81599986,1.26353300,0,0,1,1,0,1,1,0,1,1
4.83199986,1.26353300,0,0,1,1,0,1,0,0,1,1
4.84799986,0.94734250,0,0,1,1,0,1,0,0,1,1
4.86399986,1.10543800,0,0,1,1,0,1,0,0,1,1
4.87999986,1.10543800,0,0,1,1,0,1,0,0,1,1
4.89599986,0.94734250,0,0,1,1,0,1,0,0,1,1
4.91199986,1.10543800,0,0,1,1,0,1,0,0,1,1
4.92799986,1.10543800,0,0,1,1,0,1,0,0,1,1
4.94399986,1.10543800,0,0,1,1,0,1,0,0,1,1
4.95999986,1.26353300,0,0,1,1,0,1,0,0,1,1
4.97599986,0.94734250,0,0,1,1,0,1,0,0,1,1
4.99199986,1.26353300,0,0,1,1,0,1,0,0,1,1
5.00799986,1.10543800,0,0,1,1,0,1,0,0,1,0
5.02399986,0.94734250,0,0,1,1,0,1,0,0,1,0
5.03999986,0.94734250,0,0,1,1,0,1,0,0,1,0
5.05599986,1.42162900,0,0,1,1,0,1,0,0,1,0
5.07199986,1.26353300,0,0,1,1,0,1,0,0,1,0
5.08799986,1.26353300,0,0,1,1,0,1,0,0,1,0
5.10399986,0.78986220,0,0,1,1,0,1,0,0,1,0
5.11999986,0.94734250,0,0,1,1,0,1,0,0,1,0
5.13599985,0.78986220,0,0,1,1,0,1,0,0,1,0
5.15199985,0.94734250,0,0,1,1,0,1,0,0,1,0
5.16799985,1.10543800,0,0,1,1,0,1,0,0,1,0
5.18399985,0.94734250,0,0,1,1,0,1,0,0,1,0
5.19999985,0.94734250,0,0,1,1,0,1,0,0,1,0
5.21599985,0.94734250,0,0,1,1,0,1,0,0,1,0
5.23199985,0.94734250,0,0,1,1,0,1,0,0,1,0
5.24799985,1.26353300,0,0,1,1,0,1,0,0,1,1
5.26399985,1.10543800,0,0,1,1,0,1,0,0,1,1
5.27999985,0.94734250,1,0,1,1,0,1,0,0,1,1
5.29599985,0.78986220,0,0,1,1,0,1,0,0,1,1
5.31199985,1.10543800,0,0,1,1,0,1,0,0,1,1
5.32799985,0.94734250,0,1,0,0,0,0,0,0,1,1
5.34399985,1.26353300,0,1,0,0,0,0,0,0,1,1
5.35999985,0.94734250,0,1,0,0,0,0,0,0,1,1
5.37599985,1.26353300,0,1,0,0,0,0,0,0,1,1
5.39199985,0.78986220,0,1,0,0,0,0,0,0,1,1
5.40799985,1.26353300,0,1,0,0,0,0,0,0,1,1
5.42399985,1.10543800,0,1,0,0,0,0,0,0,1,1
5.43999985,0.94734250,0,1,0,0,0,0,0,0,1,1
5.45599985,0.94734250,0,1,0,0,0,0,0,0,1,1
5.47199985,1.26353300,0,1,0,0,0,0,0,0,1,1
5.48799984,0.94734250,0,1,0,0,0,0,0,0,1,1
5.50399984,1.10543800,0,1,0,0,0,0,0,0,1,0
5.51999984,1.10543800,0,1,0,0,0,0,0,0,1,0
5.53599984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.55199984,1.10543800,0,1,0,0,0,0,0,0,1,0
5.56799984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.58399984,1.10543800,0,1,0,0,0,0,0,0,1,0
5.59999984,1.10543800,0,1,0,0,0,0,0,0,1,0
5.61599984,0.78986220,0,1,0,0,0,0,0,0,1,0
5.63199984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.64799984,1.26353300,0,1,0,0,0,0,0,0,1,0
5.66399984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.67999984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.69599984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.71199984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.72799984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.74399984,0.94734250,0,1,0,0,0,0,0,0,1,0
5.75999984,0.94734250,0,1,0,0,0,0,0,0,1,1
5.77599984,0.78986220,0,1,0,0,0,0,0,0,1,1
5.79199984,0.94734250,0,1,0,0,0,0,0,0,1,1
5.80799984,0.94734250,0,1,0,0,0,0,0,0,1,1
5.82399984,1.10543800,0,0,0,0,0,1,0,0,1,1
5.83999983,0.78986220,0,0,0,0,0,1,0,0,1,1
5.85599983,0.78986220,0,0,0,0,0,1,0,0,1,1
5.87199983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.88799983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.90399983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.91999983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.93599983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.95199983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.96799983,0.94734250,0,0,0,0,0,1,0,0,1,1
5.98399983,0.94734250,0,0,1,0,0,1,1,0,1,1
5.99999983,1.26353300,0,0,1,0,0,1,1,0,1,0
6.01599983,1.10543800,0,0,1,0,0,1,1,0,1,0
6.03199983,1.10543800,0,0,1,0,0,1,1,0,1,0
6.04799983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.06399983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.07999983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.09599983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.11199983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.12799983,1.10543800,0,0,1,0,0,1,1,0,1,0
6.14399983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.15999983,0.94734250,0,0,1,0,0,1,1,0,1,0
6.17599983,1.10543800,0,0,1,0,0,1,1,0,1,0
6.19199982,0.94734250,0,0,1,0,0,1,1,0,1,0
6.20799982,0.94734250,0,0,1,0,0,1,1,0,1,0
6.22399982,0.94734250,0,0,1,0,0,1,1,0,1,0
6.23999982,0.94734250,0,0,1,0,0,1,1,0,1,0
6.25599982,0.94734250,0,0,1,0,0,1,1,0,1,1
6.27199982,1.26353300,0,0,1,0,0,1,1,0,1,1
6.28799982,1.10543800,0,0,1,0,0,1,1,0,1,1
6.30399982,1.10543800,0,0,1,0,0,1,1,0,1,1
6.31999982,1.26353300,0,0,1,0,0,1,1,0,1,1
6.33599982,0.78986220,0,0,0,0,0,1,0,0,1,1
6.35199982,0.63176670,0,0,0,0,0,1,0,0,1,1
6.36799982,0.94734250,0,0,0,0,0,1,0,0,1,1
6.38399982,1.26353300,0,0,0,0,0,1,0,0,1,1
6.39999982,1.10543800,0,0,0,0,0,1,0,0,1,1
6.41599982,0.94734250,0,0,0,0,0,1,0,0,1,1
6.43199982,0.94734250,0,0,0,0,0,1,0,0,1,1
6.44799982,1.26353300,0,0,0,0,0,1,0,0,1,1
6.46399982,0.63176670,0,0,0,0,0,1,0,0,1,1
6.47999982,0.78986220,0,0,1,0,0,1,1,1,1,1
6.49599982,1.57972400,0,0,1,0,0,1,1,1,1,1
6.51199982,0.94734250,0,0,1,0,0,1,1,1,1,0
6.52799982,0.47367130,0,0,1,0,0,1,1,1,1,0
6.54399981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.55999981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.57599981,0.78986220,0,0,1,0,0,1,1,1,1,0
6.59199981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.60799981,1.10543800,0,0,1,0,0,1,1,1,1,0
6.62399981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.63999981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.65599981,0.78986220,0,0,1,0,0,1,1,1,1,0
6.67199981,1.10543800,0,0,1,0,0,1,1,1,1,0
6.68799981,0.78986220,0,0,1,0,0,1,1,1,1,0
6.70399981,0.78986220,0,0,1,0,0,1,1,1,1,0
6.71999981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.73599981,0.94734250,0,0,1,0,0,1,1,1,1,0
6.75199981,0.94734250,0,0,1,0,0,1,1,1,1,1
6.76799981,0.94734250,0,0,1,0,0,1,1,1,1,1
6.78399981,0.94734250,0,0,1,0,0,1,1,1,1,1
6.79999981,0.94734250,0,0,1,0,0,1,1,1,1,1
6.81599981,1.26353300,0,0,1,0,0,1,1,1,1,1
6.83199981,1.26353300,0,0,0,1,0,0,0,0,1,1
6.84799981,0.94734250,0,0,0,1,0,0,0,0,1,1
6.86399981,0.94734250,0,0,0,1,0,0,0,0,1,1
6.87999981,0.94734250,0,0,0,1,0,0,0,0,1,1
6.89599980,0.94734250,0,0,0,1,0,0,0,0,1,1
6.91199980,1.10543800,0,0,0,1,0,0,0,0,1,1
